bin,doitt_id,created_date,last_edited_date,height_roof,planimetrics_height,height_difference
5174639,1294749,2021-06-18,2021-06-18,34.00000000,35.74031026,1.74031026
5037322,1295329,2021-09-08,2021-09-08,36.00000000,38.49461648,2.49461648
5164845,1289108,2019-04-12,2021-07-21,47.00000000,23.94050481,23.05949519
5171289,1287739,2018-11-23,2019-01-22,44.00000000,47.71193152,3.71193152
5174399,1295000,2021-07-21,2021-07-21,27.50000000,21.54465525,5.95534475
5170519,1294994,2021-07-21,2021-07-21,32.00000000,33.23490357,1.23490357
5171724,1294992,2021-07-21,2021-07-21,27.00000000,31.75088880,4.75088880
5171848,1295020,2021-07-22,2021-07-22,10.00000000,13.09039506,3.09039506
5174764,1295152,2021-08-17,2024-05-03,32.00000000,35.09842413,3.09842413
5155006,1295130,2021-08-10,2021-08-10,15.00000000,19.11957673,4.11957673
5151921,1294484,2021-05-17,2021-05-17,32.50000000,33.31979741,0.81979741
5171825,1294491,2021-05-18,2021-05-18,31.00000000,34.58717953,3.58717953
5169666,1294502,2021-05-18,2021-05-18,20.00000000,17.88816796,2.11183204
5070283,1294527,2021-05-19,2021-05-19,34.00000000,34.87710597,0.87710597
5055177,1294516,2021-05-19,2021-05-19,19.00000000,26.06881524,7.06881524
5169416,1293660,2020-12-29,2020-12-29,25.00000000,36.90934203,11.90934203
5170208,1293647,2020-12-23,2020-12-23,35.00000000,34.12611453,0.87388547
5172057,1293656,2020-12-29,2020-12-29,30.00000000,34.61348211,4.61348211
5171758,1293645,2020-12-23,2020-12-23,25.00000000,29.00936952,4.00936952
5169643,1293699,2020-12-30,2020-12-30,30.00000000,34.43920932,4.43920932
5174628,1293701,2020-12-31,2020-12-31,35.00000000,39.59704932,4.59704932
5057297,1293665,2020-12-29,2020-12-29,31.00000000,33.80570524,2.80570524
5171240,1293664,2020-12-29,2020-12-29,10.00000000,14.94513596,4.94513596
5151742,1293820,2021-01-21,2021-01-21,36.00000000,37.10874333,1.10874333
5170056,1290646,2019-09-19,2021-01-22,35.00000000,36.65168513,1.65168513
5171765,1293844,2021-01-25,2021-01-25,28.00000000,33.54795417,5.54795417
5170057,1290647,2019-09-19,2021-01-22,35.00000000,34.65168513,0.34831487
5171792,1293825,2021-01-21,2023-07-17,30.00000000,36.49039665,6.49039665
5170490,1293846,2021-01-25,2021-01-25,33.00000000,34.85066214,1.85066214
5170058,1290648,2019-09-19,2021-01-22,35.00000000,34.65168513,0.34831487
5056202,1293944,2021-02-03,2021-02-03,32.00000000,35.84039564,3.84039564
5174476,1294131,2021-03-16,2021-03-16,29.00000000,33.84198283,4.84198283
5121929,1294278,2021-04-16,2021-04-16,24.63000000,22.90198833,1.72801167
5170546,1294288,2021-04-17,2021-04-17,12.00000000,13.31834271,1.31834271
5170543,1294287,2021-04-17,2021-04-17,31.00000000,33.21125106,2.21125106
5170545,1294292,2021-04-17,2021-04-17,31.00000000,32.21125106,1.21125106
5174629,1292568,2020-06-03,2021-06-29,25.00000000,34.54814366,9.54814366
5087863,1294814,2021-06-28,2021-06-28,25.00000000,32.08332500,7.08332500
5171256,1294837,2021-06-29,2023-07-19,30.00000000,28.82698137,1.17301863
5164831,1294886,2021-07-07,2021-07-07,26.00000000,28.30743333,2.30743333
5162189,1284122,2018-03-19,2018-03-19,24.00000000,36.20031662,12.20031662
5170148,1284131,2018-03-20,2018-03-20,26.00000000,33.37488965,7.37488965
5170133,1284135,2018-03-20,2018-03-20,26.00000000,27.76088892,1.76088892
5169017,1284138,2018-03-20,2023-06-30,24.00000000,30.78687329,6.78687329
5165119,1282924,2017-11-21,2017-11-21,29.00000000,29.20875352,0.20875352
5165118,1282925,2017-11-21,2017-11-21,30.00000000,32.47792361,2.47792361
5142058,1282933,2017-11-21,2017-11-21,33.00000000,36.30190212,3.30190212
5142063,1282938,2017-11-21,2017-11-27,33.00000000,34.53063844,1.53063844
5165135,1284296,2018-04-10,2018-04-10,9.00000000,12.52637803,3.52637803
5158641,1284297,2018-04-10,2018-04-10,32.00000000,33.92642388,1.92642388
5164575,1284300,2018-04-11,2018-04-11,31.00000000,41.17750754,10.17750754
5132265,1285438,2018-07-02,2018-07-02,30.05524938,37.75725197,7.70200259
5166227,1285363,2018-06-29,2018-06-29,30.00000000,33.46184193,3.46184193
5170962,1285365,2018-06-29,2023-07-14,34.00000000,41.16999093,7.16999093
5170449,1283817,2018-02-13,2018-02-13,29.00000000,30.20933516,1.20933516
5166690,1284309,2018-04-11,2021-09-24,26.00000000,29.05447301,3.05447301
5170256,1282771,2017-11-06,2017-11-06,21.00000000,31.51016500,10.51016500
5170265,1282778,2017-11-06,2017-11-06,21.00000000,34.18325169,13.18325169
5170266,1282781,2017-11-06,2017-11-06,21.00000000,34.18325169,13.18325169
5159009,1281954,2017-08-15,2018-12-07,30.00000000,32.62453923,2.62453923
5170272,1282786,2017-11-06,2017-11-06,21.00000000,36.25304838,15.25304838
5169753,1281973,2017-08-17,2018-12-07,30.00000000,33.94748092,3.94748092
5166724,1281788,2017-07-28,2017-08-22,27.00000000,33.37568397,6.37568397
5164742,1281641,2017-07-19,2017-08-22,27.00000000,37.36735131,10.36735131
5159222,1283523,2018-01-05,2018-01-05,29.00000000,31.18847249,2.18847249
5170403,1283524,2018-01-05,2018-01-05,29.00000000,31.84694081,2.84694081
5170404,1283525,2018-01-05,2018-01-05,29.00000000,37.57959130,8.57959130
5170405,1283526,2018-01-05,2018-01-05,31.00000000,28.56042644,2.43957356
5159225,1283529,2018-01-05,2018-01-05,31.00000000,34.61635538,3.61635538
5170030,1281760,2017-07-25,2017-08-22,35.00000000,36.33672603,1.33672603
5169178,1288484,2019-02-25,2019-08-16,30.00000000,36.36753286,6.36753286
5169765,1288485,2019-02-25,2019-08-16,30.00000000,36.36753286,6.36753286
5125037,1285753,2018-07-16,2018-07-16,23.65000000,29.29651266,5.64651266
5169170,1288422,2019-02-13,2019-08-16,30.00000000,25.58877155,4.41122845
5148687,1281666,2017-07-20,2019-10-17,25.00000000,40.65416708,15.65416708
5169845,1288768,2019-03-19,2019-10-21,24.00000000,32.23799493,8.23799493
5119791,1285156,2018-06-18,2018-06-18,26.65000000,32.67716194,6.02716194
5122245,1286594,2018-09-07,2018-09-07,24.62000000,25.51085425,0.89085425
5169842,1287960,2018-12-10,2018-12-10,26.00000000,34.50304858,8.50304858
5168648,1287966,2018-12-10,2018-12-10,24.00000000,34.90331633,10.90331633
5158643,1287972,2018-12-10,2018-12-10,24.00000000,36.94427238,12.94427238
5169868,1288002,2018-12-12,2018-12-12,30.00000000,30.85206625,0.85206625
5169862,1288004,2018-12-12,2018-12-12,30.00000000,34.87574085,4.87574085
5169858,1288019,2018-12-12,2018-12-12,30.00000000,29.83805015,0.16194985
5169881,1288027,2018-12-12,2018-12-12,30.00000000,32.87502783,2.87502783
5164895,1287893,2018-12-03,2018-12-03,25.00000000,27.82573581,2.82573581
5171578,1287935,2018-12-06,2018-12-12,26.00000000,30.22149753,4.22149753
5169162,1286177,2018-08-16,2018-08-16,12.00000000,16.17517149,4.17517149
5164518,1286180,2018-08-16,2018-08-20,33.00000000,34.67890035,1.67890035
5169161,1286174,2018-08-16,2018-08-16,33.00000000,34.37621487,1.37621487
5166381,1287457,2018-10-24,2018-10-24,40.00000000,38.80199090,1.19800910
5171375,1287461,2018-10-24,2018-11-08,12.00000000,15.45429029,3.45429029
5170645,1286719,2018-09-18,2018-09-18,26.00000000,30.24391458,4.24391458
5166917,1286557,2018-09-06,2018-09-06,28.00000000,36.30409453,8.30409453
5169157,1284593,2018-05-07,2018-12-07,25.00000000,33.72766779,8.72766779
5171128,1286901,2018-09-26,2018-09-26,23.00000000,30.50585949,7.50585949
5109053,1286622,2018-09-11,2018-09-11,23.98000000,25.05565889,1.07565889
5108843,1286480,2018-08-30,2018-12-10,13.00000000,7.48930861,5.51069139
5171112,1286496,2018-08-31,2018-08-31,26.37000000,16.70406784,9.66593216
5109992,1286498,2018-08-31,2018-08-31,26.37000000,27.12401260,0.75401260
5171116,1286505,2018-08-31,2018-08-31,28.18000000,27.69257495,0.48742505
5171115,1286506,2018-08-31,2018-08-31,28.18000000,26.85228211,1.32771789
5166266,1286437,2018-08-28,2018-12-10,13.00000000,14.39247399,1.39247399
5170027,1286441,2018-08-28,2018-12-10,30.00000000,31.70578090,1.70578090
5165226,1287468,2018-10-24,2018-10-24,12.00000000,7.71386778,4.28613222
5170995,1285794,2018-07-18,2018-07-18,35.00000000,36.11353197,1.11353197
5165115,1287476,2018-10-25,2018-10-25,35.00000000,37.94144712,2.94144712
5170112,1287544,2018-10-31,2018-10-31,12.00000000,13.39229932,1.39229932
5166316,1287546,2018-10-31,2018-10-31,30.00000000,30.14813122,0.14813122
5126644,1285669,2018-07-12,2019-12-05,26.59000000,24.94826125,1.64173875
5169239,1282575,2017-10-05,2023-03-31,30.00000000,32.73109863,2.73109863
5169250,1282832,2017-11-14,2019-10-23,10.00000000,7.40740173,2.59259827
5164725,1287937,2018-12-06,2019-12-05,26.00000000,28.32397520,2.32397520
5170051,1287557,2018-11-01,2018-11-01,29.00000000,38.25607470,9.25607470
5170204,1288145,2018-12-19,2018-12-19,32.00000000,31.23076704,0.76923296
5025676,1286029,2018-08-07,2018-08-07,13.88390200,15.46459878,1.58069678
5170753,1284653,2018-05-15,2018-05-15,32.00000000,36.37201148,4.37201148
5169951,1282177,2017-09-07,2019-12-26,26.00000000,31.25614285,5.25614285
5170758,1284658,2018-05-15,2018-05-15,32.00000000,32.59575314,0.59575314
5170659,1284660,2018-05-15,2018-05-15,32.00000000,36.77147752,4.77147752
5166553,1284673,2018-05-15,2018-05-15,32.00000000,40.50844633,8.50844633
5166552,1284675,2018-05-15,2018-05-15,32.00000000,32.79028872,0.79028872
5170667,1284677,2018-05-15,2018-05-15,32.00000000,32.79028872,0.79028872
5164875,1283278,2017-12-14,2017-12-14,30.00000000,34.14979759,4.14979759
5170400,1283373,2017-12-20,2018-01-05,29.00000000,25.54445837,3.45554163
5159236,1283389,2017-12-21,2017-12-21,26.00000000,28.90076785,2.90076785
5169188,1283396,2017-12-21,2017-12-21,27.00000000,29.28527581,2.28527581
5159035,1283397,2017-12-21,2017-12-21,27.00000000,29.28527581,2.28527581
5166603,1282323,2017-09-20,2017-09-20,10.00000000,13.41997665,3.41997665
5169081,1282335,2017-09-21,2017-09-21,9.00000000,15.50811916,6.50811916
5170168,1282207,2017-09-11,2017-09-11,34.00000000,33.46262488,0.53737512
5170116,1282449,2017-09-28,2017-10-18,34.00000000,38.70140000,4.70140000
5165106,1282514,2017-10-03,2018-12-07,13.00000000,13.44393046,0.44393046
5171060,1293593,2020-12-08,2020-12-08,30.00000000,30.40708631,0.40708631
5169674,1279997,2017-04-19,2018-11-07,29.00000000,31.09460825,2.09460825
5115258,1286615,2018-09-10,2018-09-10,25.00000000,13.93944862,11.06055138
5142150,1286789,2018-09-19,2018-09-19,32.00000000,34.57043148,2.57043148
5170485,1284239,2018-03-23,2018-03-23,37.00000000,14.15997860,22.84002140
5171299,1285594,2018-07-09,2018-11-07,24.00000000,33.48167404,9.48167404
5000059,1285607,2018-07-09,2018-07-09,38.45000000,38.02746936,0.42253064
5171898,1290476,2019-08-28,2019-12-05,35.00000000,35.28659142,0.28659142
5164113,1283232,2017-12-08,2023-07-14,30.00000000,52.05935084,22.05935084
5166332,1283276,2017-12-14,2018-12-07,34.00000000,37.19086382,3.19086382
5142071,1283098,2017-11-27,2017-11-27,33.00000000,36.97478295,3.97478295
5166585,1282148,2017-09-06,2017-09-06,12.00000000,15.05321721,3.05321721
5169867,1284212,2018-03-22,2018-12-12,30.00000000,30.71840978,0.71840978
5157671,1284221,2018-03-22,2022-09-27,33.00000000,30.66468365,2.33531635
5165095,1284283,2018-04-09,2018-04-09,32.00000000,38.25394005,6.25394005
5018664,1292919,2020-08-19,2020-08-19,32.00000000,28.38549621,3.61450379
5171069,1293012,2020-08-31,2024-05-03,34.00000000,29.01094940,4.98905060
5087332,1291054,2019-10-30,2019-12-05,18.00000000,17.28448276,0.71551724
5170807,1291058,2019-10-31,2019-12-05,32.00000000,36.22474979,4.22474979
5166524,1283573,2018-01-09,2018-01-09,34.00000000,34.37948348,0.37948348
5158575,1284871,2018-05-22,2018-12-10,35.00000000,34.11882693,0.88117307
5170421,1284840,2018-05-22,2018-12-07,30.00000000,32.64714707,2.64714707
5170380,1283479,2018-01-03,2018-01-03,27.00000000,32.76999446,5.76999446
5170378,1283484,2018-01-03,2018-01-03,27.00000000,28.35070851,1.35070851
5159030,1283492,2018-01-04,2018-01-04,27.00000000,23.05679151,3.94320849
5166599,1288477,2019-02-25,2019-08-16,26.00000000,29.66157230,3.66157230
5165144,1291163,2019-11-08,2019-12-05,30.00000000,38.47191719,8.47191719
5169538,1288587,2019-03-05,2019-08-16,33.00000000,33.75997412,0.75997412
5171746,1291423,2019-12-04,2023-07-21,32.00000000,33.18358947,1.18358947
5067602,1291940,2020-01-28,2020-01-28,35.00000000,36.22594481,1.22594481
5174464,1294162,2021-03-19,2023-07-21,10.00000000,10.40920084,0.40920084
5170843,1294800,2021-06-25,2021-06-25,10.00000000,12.92050971,2.92050971
5169985,1291203,2019-11-13,2019-12-05,29.00000000,37.92059104,8.92059104
5169608,1280981,2017-05-23,2017-08-22,28.00000000,30.40180001,2.40180001
5169596,1280989,2017-05-23,2017-08-22,30.00000000,27.74706277,2.25293723
5170035,1281755,2017-07-25,2019-04-01,36.00000000,38.02679807,2.02679807
5165148,1291167,2019-11-08,2019-12-05,30.00000000,32.34574285,2.34574285
5171184,1287594,2018-11-07,2018-11-07,24.00000000,23.93574335,0.06425665
5124485,1284762,2018-05-18,2018-05-18,35.00000000,34.30629263,0.69370737
5124476,1284765,2018-05-18,2018-05-18,28.00000000,29.22448000,1.22448000
5171815,1288975,2019-04-03,2019-08-16,9.00000000,15.60686919,6.60686919
5169588,1280992,2017-05-23,2017-08-22,29.00000000,27.27922398,1.72077602
5171173,1285994,2018-08-06,2018-11-07,24.00000000,25.28570651,1.28570651
5171932,1292413,2020-04-13,2020-04-13,30.00000000,26.62178007,3.37821993
5170046,1288740,2019-03-18,2019-08-16,22.00000000,15.18600001,6.81399999
5167585,1288744,2019-03-18,2019-08-16,35.00000000,38.58408347,3.58408347
5169884,1288769,2019-03-19,2019-08-16,30.00000000,37.96206742,7.96206742
5169905,1288254,2019-01-22,2019-08-16,35.00000000,35.17504224,0.17504224
5169905,1288254,2019-01-22,2019-08-16,35.00000000,35.17504224,0.17504224
5165011,1288281,2019-01-26,2019-08-16,30.00000000,31.97335803,1.97335803
5168665,1288291,2019-01-28,2019-08-16,27.00000000,34.09042567,7.09042567
5170059,1288292,2019-01-28,2019-08-16,25.00000000,35.90127103,10.90127103
5169235,1288306,2019-01-29,2019-08-16,30.00000000,32.62714559,2.62714559
5171191,1287619,2018-11-08,2018-11-08,24.00000000,24.46396927,0.46396927
5124472,1284767,2018-05-18,2018-05-18,28.00000000,27.18448000,0.81552000
5168935,1288339,2019-02-01,2019-08-16,27.00000000,34.38414955,7.38414955
5170077,1288357,2019-02-05,2019-08-16,30.00000000,37.49704136,7.49704136
5169179,1288370,2019-02-05,2019-08-16,35.00000000,35.63606869,0.63606869
5170047,1288613,2019-03-08,2019-08-16,24.00000000,34.01189499,10.01189499
5124308,1284789,2018-05-18,2018-05-18,24.00000000,25.33535186,1.33535186
5157826,1294006,2021-02-11,2021-02-11,30.00000000,36.38509197,6.38509197
5166439,1288912,2019-03-29,2019-08-16,31.00000000,28.70573903,2.29426097
5164784,1288936,2019-04-01,2019-08-16,26.00000000,34.47839049,8.47839049
5164783,1288938,2019-04-01,2019-08-16,28.00000000,36.33677197,8.33677197
5166411,1288682,2019-03-13,2019-08-16,12.00000000,13.77879362,1.77879362
5166623,1288687,2019-03-13,2019-08-16,30.00000000,27.19757504,2.80242496
5171881,1283705,2018-02-09,2019-06-18,20.00000000,21.58662430,1.58662430
5171183,1286005,2018-08-06,2018-11-07,24.00000000,24.63106181,0.63106181
5124338,1284772,2018-05-18,2018-05-18,25.00000000,25.18448000,0.18448000
5170773,1293764,2021-01-11,2022-09-30,25.00000000,38.66996319,13.66996319
5169340,1282870,2017-11-16,2019-10-18,28.00000000,33.61964718,5.61964718
5166534,1272612,2018-05-15,2019-10-18,32.00000000,31.59063544,0.40936456
5165309,1284264,2018-03-29,2019-07-22,32.00000000,33.34425804,1.34425804
5161492,1288380,2019-02-06,2019-08-16,35.00000000,40.12874600,5.12874600
5170885,1285993,2018-08-06,2018-11-07,24.00000000,25.28570651,1.28570651
5174440,1292481,2020-05-13,2020-05-13,12.00000000,12.34573666,0.34573666
5171945,1292476,2020-05-13,2020-05-14,30.00000000,28.85931936,1.14068064
5169335,1292477,2020-05-13,2020-05-13,30.00000000,28.73983806,1.26016194
5160438,1289935,2019-06-27,2019-08-16,35.00000000,34.52082525,0.47917475
5165212,1289942,2019-06-27,2019-08-16,35.00000000,35.92219600,0.92219600
5160439,1289947,2019-06-27,2019-08-16,35.00000000,40.22808063,5.22808063
5171774,1294343,2021-04-26,2021-04-26,32.00000000,31.51234792,0.48765208
5165160,1290669,2019-09-20,2019-12-05,30.00000000,37.70654008,7.70654008
5159264,1290825,2019-10-10,2019-12-05,35.00000000,38.79156474,3.79156474
5165170,1285872,2018-07-27,2019-10-30,30.00000000,33.93571710,3.93571710
5049111,1291048,2019-10-30,2019-12-05,27.00000000,27.34313216,0.34313216
5164901,1291047,2019-10-30,2019-12-05,28.00000000,31.37368396,3.37368396
5169543,1290865,2019-10-15,2019-12-05,33.00000000,34.60013468,1.60013468
5164400,1290867,2019-10-15,2019-12-05,34.00000000,35.61265020,1.61265020
5152634,1290874,2019-10-16,2019-12-05,31.00000000,31.99422277,0.99422277
5164596,1290884,2019-10-17,2019-12-05,34.00000000,35.17579200,1.17579200
5170818,1290891,2019-10-17,2019-12-05,28.00000000,31.25988426,3.25988426
5068200,1290914,2019-10-18,2021-09-27,30.00000000,39.21414462,9.21414462
5171440,1295368,2021-09-10,2021-09-10,35.00000000,40.35034673,5.35034673
5056664,1295395,2021-09-15,2021-09-15,29.00000000,36.56921133,7.56921133
5170359,1295481,2021-09-24,2021-09-24,29.00000000,31.87638407,2.87638407
5116190,1295540,2021-09-30,2023-05-23,23.00000000,30.30719380,7.30719380
5170740,1295600,2021-10-08,2021-10-08,26.00000000,31.93638873,5.93638873
5174625,1295706,2021-10-20,2021-10-20,26.00000000,36.60549683,10.60549683
5174715,1295775,2021-10-26,2021-10-26,32.00000000,33.50888959,1.50888959
5174401,1295847,2021-11-04,2021-11-04,30.00000000,34.19005728,4.19005728
5172085,1295850,2021-11-04,2021-11-04,35.00000000,42.16052417,7.16052417
5174801,1295889,2021-11-08,2021-11-08,26.00000000,31.09873472,5.09873472
5174496,1295892,2021-11-08,2021-11-08,33.00000000,33.33117303,0.33117303
5174747,1295905,2021-11-08,2021-11-08,30.00000000,31.81328092,1.81328092
5175022,1295951,2021-11-17,2021-11-17,33.00000000,33.53546547,0.53546547
5174753,1295960,2021-11-18,2024-05-03,10.00000000,15.86536012,5.86536012
5033621,1296065,2021-12-08,2021-12-08,27.00000000,27.86798724,0.86798724
5171641,1296074,2021-12-08,2022-08-03,32.00000000,38.59993821,6.59993821
5174554,1296098,2021-12-10,2023-04-07,34.00000000,34.95605516,0.95605516
5170580,1296150,2021-12-16,2021-12-16,10.00000000,14.80912833,4.80912833
5171492,1296161,2021-12-17,2021-12-17,10.00000000,8.23174797,1.76825203
5085501,1296203,2021-12-22,2021-12-22,35.00000000,35.07006566,0.07006566
5171550,1293339,2020-11-02,2020-11-02,36.00000000,28.06097934,7.93902066
5171787,1292976,2020-08-26,2020-08-26,35.00000000,40.79165211,5.79165211
5174439,1292478,2020-05-13,2020-09-03,28.00000000,32.79947396,4.79947396
5171769,1292787,2020-08-04,2020-09-03,30.00000000,37.70320406,7.70320406
5171657,1293124,2020-09-22,2020-09-22,30.00000000,31.67638728,1.67638728
5171437,1293108,2020-09-18,2020-09-18,34.00000000,36.36611407,2.36611407
5170493,1292669,2020-07-08,2020-10-01,30.00000000,35.80147302,5.80147302
5170500,1292804,2020-08-07,2020-10-01,25.00000000,38.42009421,13.42009421
5108944,1293180,2020-10-02,2020-10-20,30.00000000,31.34691678,1.34691678
5171434,1293181,2020-10-02,2020-10-20,25.00000000,30.27985908,5.27985908
5171782,1293308,2020-10-29,2020-10-29,35.00000000,37.28893556,2.28893556
5171783,1293310,2020-10-29,2020-10-29,11.00000000,13.56045222,2.56045222
5124424,1284539,2018-04-30,2018-04-30,26.00000000,26.37520231,0.37520231
5124498,1284755,2018-05-18,2018-05-18,24.00000000,24.76848557,0.76848557
5124483,1284758,2018-05-18,2018-05-18,27.00000000,25.95240503,1.04759497
5121368,1280994,2017-05-23,2017-08-22,29.00000000,30.73560000,1.73560000
5168663,1280978,2017-05-23,2017-08-22,28.00000000,30.55180001,2.55180001
5168787,1288431,2019-02-14,2019-02-14,33.00000000,36.95990539,3.95990539
5169252,1288438,2019-02-19,2019-02-19,33.00000000,37.32283967,4.32283967
5175192,1284487,2018-04-25,2021-10-08,60.00000000,36.97642543,23.02357457
5164529,1294438,2021-05-10,2021-05-10,32.00000000,32.72091163,0.72091163
5171017,1290518,2019-09-03,2019-12-05,35.00000000,29.78400507,5.21599493
5169230,1288618,2019-03-08,2019-11-15,25.00000000,35.36026964,10.36026964
5169892,1288678,2019-03-13,2019-11-15,25.00000000,25.98998779,0.98998779
5170431,1288453,2019-02-20,2023-08-28,30.00000000,36.62185834,6.62185834
5166557,1272653,2018-05-15,2019-10-28,32.00000000,32.59988184,0.59988184
5170454,1283981,2018-02-23,2019-10-28,25.00000000,46.86027968,21.86027968
5174446,1294430,2021-05-07,2021-05-07,10.00000000,10.89728363,0.89728363
5168866,1290986,2019-10-24,2019-12-05,34.00000000,41.42460000,7.42460000
5166569,1290997,2019-10-24,2019-12-05,29.00000000,38.26812886,9.26812886
5168545,1291000,2019-10-24,2019-12-05,26.00000000,30.45975773,4.45975773
5164651,1291003,2019-10-25,2019-12-05,27.00000000,33.03859178,6.03859178
5164813,1291128,2019-11-05,2019-12-05,30.00000000,31.27690407,1.27690407
5171346,1287779,2018-11-23,2019-01-22,37.00000000,38.04867151,1.04867151
5171347,1287780,2018-11-23,2019-01-22,37.00000000,38.04867151,1.04867151
5169593,1287946,2018-12-06,2019-01-22,35.00000000,40.92171692,5.92171692
5171225,1287719,2018-11-21,2019-01-22,41.00000000,37.92430500,3.07569500
5171228,1287729,2018-11-21,2019-01-22,41.00000000,37.86116729,3.13883271
5171325,1287731,2018-11-21,2019-01-22,41.00000000,37.86116729,3.13883271
5171329,1287734,2018-11-21,2019-01-22,41.00000000,40.64500001,0.35499999
5171233,1287736,2018-11-21,2019-01-22,41.00000000,25.78021933,15.21978067
5171308,1287752,2018-11-23,2019-01-22,40.00000000,38.01518819,1.98481181
5171188,1287599,2018-11-07,2018-11-07,24.00000000,25.86922779,1.86922779
5171195,1287625,2018-11-08,2018-11-08,25.00000000,24.79781032,0.20218968
5165065,1291309,2019-11-21,2019-12-05,32.00000000,34.81657385,2.81657385
5169699,1288414,2019-02-12,2019-10-18,30.00000000,28.09357262,1.90642738
5169012,1291216,2019-11-14,2019-12-05,25.00000000,28.78068232,3.78068232
5164572,1291226,2019-11-14,2019-12-05,32.00000000,36.08637369,4.08637369
5164571,1291227,2019-11-14,2019-12-05,32.00000000,36.08637369,4.08637369
5166320,1291228,2019-11-14,2019-12-05,23.00000000,24.10400001,1.10400001
5170797,1291238,2019-11-15,2019-12-05,34.00000000,34.05295655,0.05295655
5169013,1291240,2019-11-15,2019-12-05,30.00000000,35.90995437,5.90995437
5170499,1292803,2020-08-07,2020-10-01,25.00000000,38.18818027,13.18818027
5163376,1293726,2021-01-07,2021-01-07,10.00000000,15.69056081,5.69056081
5164602,1294443,2021-05-11,2021-05-11,33.00000000,32.45107915,0.54892085
5084160,1294450,2021-05-12,2022-11-23,26.00000000,37.07650785,11.07650785
5171432,1294454,2021-05-13,2021-05-14,25.00000000,32.64344239,7.64344239
5171180,1287588,2018-11-07,2018-11-07,24.00000000,23.61186727,0.38813273
5170933,1292607,2020-06-15,2020-06-15,31.00000000,32.19279023,1.19279023
5171925,1291890,2020-01-22,2020-02-10,25.00000000,33.18208500,8.18208500
5172017,1291088,2019-11-01,2020-07-15,31.00000000,37.09303466,6.09303466
5172015,1291089,2019-11-01,2020-07-15,31.00000000,40.31413388,9.31413388
5172018,1291184,2019-11-11,2020-07-15,25.00000000,32.88560604,7.88560604
5171924,1290992,2019-10-24,2020-07-15,32.00000000,31.47783134,0.52216866
5172026,1291010,2019-10-25,2020-07-15,34.00000000,35.66269531,1.66269531
5172005,1290902,2019-10-17,2020-07-15,30.00000000,43.97969360,13.97969360
5170161,1292735,2020-07-16,2024-05-03,66.00000000,72.68573183,6.68573183
5168560,1287977,2018-12-11,2020-11-04,30.00000000,40.61317702,10.61317702
5159002,1292780,2020-07-30,2020-07-30,30.00000000,32.50691427,2.50691427
5171216,1292790,2020-08-04,2020-08-04,10.00000000,17.06866213,7.06866213
5169205,1294583,2021-05-26,2021-05-26,31.00000000,33.46958391,2.46958391
5172073,1294542,2021-05-20,2021-06-03,10.00000000,13.81099773,3.81099773
5174556,1293980,2021-02-09,2021-06-03,35.00000000,33.33644326,1.66355674
5169653,1281597,2017-07-19,2021-06-03,25.00000000,37.81233284,12.81233284
5148677,1281678,2017-07-20,2021-06-03,25.00000000,33.48183378,8.48183378
5170415,1288305,2019-01-29,2021-06-07,30.00000000,32.02851069,2.02851069
5171894,1290471,2019-08-28,2021-06-09,35.00000000,37.23777873,2.23777873
5164523,1291032,2019-10-29,2021-06-10,28.00000000,35.33313901,7.33313901
5170505,1292932,2020-08-21,2021-06-11,10.00000000,12.06512278,2.06512278
5170973,1294395,2021-05-03,2021-06-15,11.00000000,7.44606665,3.55393335
5171869,1294678,2021-06-14,2021-06-14,10.00000000,14.74822024,4.74822024
5170798,1294732,2021-06-17,2021-06-17,25.00000000,34.29050682,9.29050682
5169973,1294737,2021-06-17,2021-06-17,30.00000000,34.47912153,4.47912153
5169501,1294734,2021-06-17,2021-06-17,33.00000000,41.39773300,8.39773300
5171971,1291141,2019-11-06,2021-06-25,34.00000000,31.22103549,2.77896451
5164718,1295231,2021-08-25,2021-08-25,27.00000000,26.92664868,0.07335132
5171756,1295280,2021-09-02,2021-09-02,32.00000000,34.14994674,2.14994674
5174572,1295360,2021-09-09,2021-09-09,31.21000000,33.38722036,2.17722036
5170604,1295001,2021-07-21,2021-07-21,19.00000000,23.86642823,4.86642823
5174389,1294983,2021-07-21,2021-07-21,33.00000000,33.77268242,0.77268242
5166990,1292770,2020-07-27,2020-07-27,166.00000000,35.59394772,130.40605228
5174377,1293356,2020-11-04,2020-11-04,30.00000000,24.16837205,5.83162795
5170967,1294909,2021-07-09,2021-07-09,35.00000000,31.48064458,3.51935542
5170969,1294911,2021-07-09,2021-07-09,10.00000000,12.84974709,2.84974709
5164844,1289109,2019-04-12,2021-07-21,47.00000000,23.94050481,23.05949519
5164343,1292873,2020-08-13,2021-07-22,35.00000000,38.13001937,3.13001937
5170683,1295036,2021-07-22,2024-05-03,10.00000000,13.69523937,3.69523937
5171856,1295005,2021-07-21,2021-07-21,10.00000000,16.81189140,6.81189140
5171847,1295017,2021-07-22,2021-07-22,10.00000000,13.09039506,3.09039506
5174535,1295093,2021-07-30,2021-07-30,25.00000000,32.99650560,7.99650560
5171736,1295099,2021-08-02,2021-08-02,34.75000000,34.48766046,0.26233954
5171734,1295102,2021-08-02,2021-08-02,34.75000000,33.56088032,1.18911968
5171584,1295190,2021-08-20,2023-02-06,34.00000000,35.51837966,1.51837966
